Date,open,high,close,low,volume,macd,macdsignal,rsi,stoch,ma1,ma2,ma3,ema,cci,bblower,bbupper,roc,atr
2018-06-24T13:00,5777.00,6249.70,6185.20,5773.10,14856,-12.87,-151.39,47.27,100.00,6250.19,6388.25,6080.94,5978.56,-46.25,5514.11,6938.25,0.01,162.62
2018-06-24T17:00,6185.30,6206.40,6148.04,6105.00,3020,3.76,-150.45,45.90,94.89,6222.46,6368.67,6067.18,5990.05,-17.06,5485.48,6910.07,0,158.24
2018-06-24T21:00,6148.00,6194.50,6132.70,6107.40,2292,14.38,-146.86,45.31,92.69,6194.67,6352.83,6065.84,5998.18,-12.73,5456.24,6881.13,0.01,153.16
2018-06-25T01:00,6133.00,6195.00,6147.70,6124.30,2840,22.58,-141.21,46.03,95.08,6167.68,6336.85,6063.13,6008.62,4.07,5427.85,6852.76,0,147.27
2018-06-25T05:00,6147.70,6224.90,6223.40,6140.00,4219,32.66,-133.05,49.65,100.00,6144.27,6323.19,6075.18,6031.54,46.92,5404.67,6832.01,0.01,142.82
2018-06-25T09:00,6223.30,6341.00,6287.80,6068.50,12443,42.58,-122.40,52.57,100.00,6126.41,6307.55,6087.63,6063.24,94.29,5395.07,6820.29,0.04,152.08
2018-06-25T13:00,6287.20,6320.00,6260.30,6238.00,4456,45.93,-110.92,51.20,95.51,6114.95,6291.21,6098.60,6086.52,137.08,5402.28,6803.68,0.07,147.07
2018-06-25T17:00,6260.40,6280.00,6246.60,6231.00,1458,45.76,-99.48,50.50,93.21,6109.82,6274.08,6106.18,6104.82,115.11,5441.35,6773.99,0.06,140.07
2018-06-25T21:00,6249.10,6261.10,6236.10,6190.00,2558,43.49,-88.61,49.94,91.37,6113.79,6256.48,6115.57,6119.29,92.48,5471.22,6748.89,0.08,135.14
2018-06-26T01:00,6234.50,6280.80,6220.90,6207.60,1607,39.63,-78.70,49.08,88.55,6115.34,6238.58,6121.29,6129.58,89.25,5528.17,6709.78,0.01,130.72
2018-06-26T05:00,6220.70,6235.10,6199.80,6162.10,2741,34.50,-70.08,47.85,84.52,6122.82,6220.90,6124.48,6135.18,56.17,5569.46,6678.36,0.01,126.6
2018-06-26T09:00,6199.90,6240.00,6185.00,6121.00,4322,29.17,-62.79,46.97,80.27,6126.82,6203.19,6132.78,6137.77,40.31,5608.69,6648.05,0.01,126.05
2018-06-26T13:00,6184.90,6227.60,6168.10,6160.90,2024,23.79,-56.84,45.92,76.58,6130.26,6184.98,6154.88,6137.36,39.95,5637.98,6622.28,0,121.81
2018-06-26T17:00,6168.10,6261.70,6073.40,6050.20,5105,13.65,-53.42,40.48,0.00,6127.43,6163.59,6166.14,6120.85,-2.60,5667.49,6590.59,-0.02,128.22
2018-06-26T21:00,6073.40,6114.00,6040.00,6026.00,3274,4.94,-52.19,38.73,0.00,6124.80,6142.83,6183.67,6101.01,-48.22,5684.05,6564.52,-0.04,125.35
2018-06-27T01:00,6040.00,6096.40,6080.10,6039.10,2070,2.25,-51.63,41.96,23.34,6122.18,6128.80,6176.66,6091.07,-35.46,5697.50,6543.89,-0.03,120.49
2018-06-27T05:00,6080.00,6134.00,6095.50,6070.00,2494,1.90,-51.15,43.20,32.30,6119.49,6120.17,6173.16,6085.44,-16.33,5725.80,6519.07,-0.02,116.45
2018-06-27T09:00,6097.20,6173.50,6109.60,5984.90,5450,2.95,-50.42,44.38,40.82,6121.83,6118.73,6171.62,6083.32,-34.20,5811.05,6461.14,-0.02,121.61
2018-06-27T13:00,6105.10,6164.00,6147.00,6092.50,3018,6.30,-48.84,47.47,63.15,6136.61,6117.35,6171.57,6088.27,-10.84,5876.23,6420.21,-0.01,118.03
2018-06-27T17:00,6146.20,6192.70,6133.09,6115.20,1829,7.62,-46.94,46.44,61.83,6147.50,6120.37,6165.55,6090.44,-18.94,5996.27,6335.77,-0.01,115.13
2018-06-27T21:00,6133.10,6170.90,6095.31,6072.70,1570,6.07,-45.42,43.65,41.80,6162.65,6120.18,6152.72,6086.02,-67.16,5990.19,6332.86,-0.01,113.92
2018-06-28T01:00,6095.20,6121.80,6118.00,6079.40,1537,6.64,-43.76,45.76,62.71,6159.45,6120.92,6143.23,6086.38,-69.82,5989.10,6330.94,-0.01,108.81
2018-06-28T05:00,6117.90,6132.85,6108.80,6080.70,1187,6.46,-42.14,45.02,60.77,6157.58,6120.12,6134.05,6085.35,-64.10,5987.20,6330.45,0.01,104.77
2018-06-28T09:00,6108.90,6130.60,6101.73,6064.40,2386,5.95,-40.66,44.43,62.50,6156.11,6120.33,6125.09,6083.46,-67.89,5983.19,6329.86,0.01,102.01
2018-06-28T13:00,6101.70,6113.80,6085.10,6054.20,1871,4.62,-39.50,43.00,48.86,6153.13,6118.66,6116.04,6079.17,-77.56,5980.29,6318.94,0,98.98
2018-06-28T17:00,6085.00,6094.20,5848.10,5828.50,9007,-11.22,-42.30,28.81,0.00,6135.25,6108.54,6092.59,6034.54,-230.15,5933.18,6322.07,-0.04,110.89
2018-06-28T21:00,5850.00,5904.70,5876.20,5844.20,3909,-18.38,-46.90,31.69,15.43,6115.65,6102.39,6072.00,6000.99,-247.91,5899.51,6317.33,-0.04,107.29
2018-06-29T01:00,5876.00,5960.00,5899.20,5780.00,6229,-20.01,-51.90,34.04,28.03,6098.46,6104.48,6054.08,5976.22,-207.74,5873.92,6308.18,-0.04,112.48
2018-06-29T05:00,5899.20,5927.40,5873.50,5841.60,2539,-21.15,-57.19,32.69,20.79,6080.69,6103.45,6040.75,5950.65,-168.23,5845.06,6300.79,-0.04,110.58
2018-06-29T09:00,5873.40,5916.90,5905.60,5800.00,5389,-18.18,-61.73,36.10,39.07,6064.95,6107.73,6031.79,5934.46,-142.51,5823.84,6290.48,-0.03,111.03
2018-06-29T13:00,5905.50,5913.00,5887.70,5870.00,3968,-15.95,-65.72,35.04,33.39,6049.09,6097.81,6018.96,5917.73,-109.04,5800.68,6282.43,-0.04,106.17
2018-06-29T17:00,5887.70,6302.00,6208.10,5887.60,11348,7.33,-63.89,58.64,100.00,6049.48,6099.81,6026.47,5959.26,62.63,5792.01,6293.41,0.02,128.19
2018-06-29T21:00,6208.10,6545.50,6374.90,6195.20,11996,32.77,-55.70,65.63,100.00,6058.53,6107.89,6044.16,6024.59,212.89,5764.46,6341.63,0.04,144.05
2018-06-30T01:00,6374.90,6420.30,6412.90,6371.02,2238,49.92,-43.22,67.00,100.00,6070.18,6116.73,6061.88,6088.07,205.20,5744.18,6395.86,0.05,137.28
2018-06-30T05:00,6412.80,6419.00,6398.20,6380.00,2005,57.52,-28.84,65.91,97.15,6085.65,6122.55,6079.56,6140.67,176.04,5735.79,6440.08,0.09,130.26
2018-06-30T09:00,6398.20,6449.20,6379.90,6325.00,3680,58.36,-14.25,64.50,93.45,6101.83,6125.62,6098.53,6183.09,146.03,5730.07,6475.78,0.09,129.83
2018-06-30T13:00,6379.90,6380.00,6328.60,6313.80,1577,52.68,-1.08,60.58,83.19,6113.67,6127.90,6112.57,6210.87,107.60,5729.82,6499.33,0.07,125.28
2018-06-30T17:00,6328.50,6425.00,6391.50,6327.10,2013,50.38,11.52,63.51,90.86,6127.76,6132.73,6131.42,6245.72,109.19,5726.54,6530.81,0.09,123.33
2018-06-30T21:00,6391.50,6439.90,6351.10,6322.90,1834,43.62,22.42,60.40,82.72,6139.26,6136.56,6148.04,6268.72,91.86,5725.69,6552.06,0.08,122.88
2018-07-01T01:00,6351.00,6400.00,6376.50,6334.50,1025,38.51,32.05,61.67,84.91,6150.19,6141.75,6167.47,6292.81,80.69,5726.00,6576.10,0.08,118.78
2018-07-01T05:00,6376.40,6390.90,6378.10,6318.80,1578,33.10,40.32,61.75,84.70,6161.86,6147.69,6202.80,6313.69,69.47,5730.61,6599.76,0.03,115.44
2018-07-01T09:00,6379.70,6381.90,6320.00,6260.00,2715,23.90,46.30,56.93,70.65,6172.56,6152.19,6232.39,6321.40,49.90,5736.32,6614.25,-0.01,115.91
2018-07-01T13:00,6319.90,6344.80,6323.30,6299.30,784,16.66,50.46,57.13,69.12,6182.33,6157.37,6260.66,6328.33,46.16,5743.34,6628.69,-0.01,110.88
2018-07-01T17:00,6323.30,6418.00,6349.70,6313.70,3377,12.48,53.58,58.82,74.41,6193.81,6166.58,6292.41,6338.59,53.88,5751.26,6645.56,-0.01,110.41
